TRM77146.1	WP_011277697.1	76.1	117	28	0	3	119	4	120	3.16e-64	195
TRM77157.1	WP_011277553.1	47.6	170	84	4	2	168	333	500	2.32e-40	139
TRM77157.1	WP_230955555.1	47.6	170	84	4	2	168	324	491	2.12e-40	139
TRM77157.1	WP_230950195.1	47.6	170	84	4	2	168	179	346	2.64e-41	139
TRM77210.1	WP_015385521.1	68.6	169	52	1	2	170	342	509	5.80e-82	248
TRM77273.1	WP_011277155.1	52.3	155	71	3	7	159	150	303	1.20e-52	167
TRM77284.1	WP_011278186.1	52.0	75	36	0	1	75	1	75	1.16e-22	87.0
TRM77285.1	WP_011278185.1	77.8	54	12	0	1	54	1	54	1.16e-22	78.2
TRM77296.1	WP_011279060.1	81.9	116	21	0	1	116	1	116	4.01e-68	198
TRM77336.1	WP_011278097.1	65.5	174	57	2	1	173	1	172	1.42e-82	248
TRM77337.1	WP_011278994.1	30.3	178	119	2	1	177	165	338	1.05e-21	87.4
TRM77394.1	WP_011278925.1	65.7	181	58	2	1	178	18	197	1.56e-77	229
TRM77395.1	WP_011277776.1	67.9	56	18	0	1	56	279	334	1.80e-20	78.6
TRM77403.1	WP_011278046.1	60.3	116	45	1	1	116	1	115	9.85e-48	158
TRM77404.1	WP_011277896.1	33.5	188	115	2	1	178	67	254	4.93e-26	99.0
TRM77457.1	WP_080504032.1	50.7	73	33	1	1	73	327	396	7.69e-14	61.2
TRM77458.1	WP_011279038.1	89.0	73	8	0	1	73	1	73	1.94e-43	136
TRM77470.1	WP_011277596.1	80.6	165	32	0	9	173	6	170	4.95e-90	263
TRM77485.1	WP_011278778.1	45.2	168	86	3	13	175	11	177	1.47e-44	146
TRM77535.1	WP_011278777.1	78.3	129	28	0	1	129	609	737	2.33e-57	186
TRM77550.1	WP_011277456.1	65.5	29	9	1	1	28	229	257	1.30e-06	38.5
TRM77616.1	WP_011278723.1	41.5	65	31	2	54	118	197	254	1.29e-06	42.7
TRM77616.1	WP_230952265.1	41.5	65	31	2	54	118	183	240	1.25e-06	42.7
TRM77645.1	WP_011278914.1	37.0	138	86	1	21	158	192	328	1.35e-28	105
TRM77667.1	WP_011279032.1	60.0	45	16	1	1	45	236	278	3.72e-12	55.1
TRM77726.1	WP_011279080.1	63.3	128	47	0	2	129	214	341	2.56e-58	181
TRM77740.1	WP_011277011.1	69.0	187	58	0	1	187	16	202	4.27e-99	284
TRM77741.1	WP_011278095.1	61.5	161	61	1	1	161	74	233	3.33e-69	206
TRM77819.1	WP_011277752.1	52.8	161	76	0	1	161	235	395	6.60e-58	182
TRM77835.1	WP_015385796.1	57.9	195	82	0	1	195	423	617	1.20e-78	250
TRM77900.1	WP_011277897.1	40.6	106	55	2	48	145	261	366	8.34e-18	77.8
TRM77900.1	WP_272585110.1	40.6	106	55	2	48	145	240	345	8.31e-18	77.8
TRM77918.1	WP_011277773.1	69.1	149	46	0	1	149	1	149	1.39e-78	226
TRM77919.1	WP_011277774.1	75.7	37	9	0	1	37	166	202	9.07e-15	60.8
TRM77932.1	WP_011278902.1	63.4	82	30	0	3	84	1	82	9.56e-31	109
TRM77933.1	WP_230937995.1	61.2	98	36	1	6	101	151	248	5.12e-35	117
TRM77933.1	WP_230952007.1	61.2	98	36	1	6	101	85	182	9.75e-36	117
TRM78003.1	WP_011277563.1	64.0	175	62	1	1	175	5	178	2.71e-66	204
TRM78003.1	WP_015385471.1	64.0	175	62	1	1	175	28	201	4.91e-66	204
TRM78020.1	WP_011277172.1	75.1	189	47	0	1	189	224	412	2.27e-104	303
TRM78037.1	WP_011277775.1	57.7	52	22	0	1	52	1	52	1.19e-13	59.7
