# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|A7K9J5|1.A.1.12.2	1.A.1.12.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|A7K9J5|1.A.1.12.2	25.000	9.7	20.0	76	TRM88419.1 hypothetical protein DJ521_01880 [Sulfolobus sp. E3]	5	68	transporter
gnl|TC-DB|Q19QW7|1.A.65.1.2	1.A.65.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q19QW7|1.A.65.1.2	27.160	9.8	20.0	87	TRM87019.1 DUF58 domain-containing protein [Sulfolobus sp. E3]	1	81	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	32.787	0.22	23.9	98	TRM86013.1 cysteine--tRNA ligase, partial [Sulfolobus sp. E3]	286	346	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	46.667	5.7	16.9	100	TRM86650.1 hypothetical protein DJ521_05105 [Sulfolobus sp. E3]	247	261	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	46.667	5.7	16.9	100	TRM86650.1 hypothetical protein DJ521_05105 [Sulfolobus sp. E3]	247	261	transporter
gnl|TC-DB|Q9HC98|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9HC98|1.I.1.1.3	22.419	1.54e-08	50.8	88	TRM87523.1 hypothetical protein DJ521_03450 [Sulfolobus sp. E3]	202	531	transporter
gnl|TC-DB|Q8EH96|2.A.102.4.13	2.A.102.4.13	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8EH96|2.A.102.4.13	29.323	2.90e-08	48.9	92	TRM88814.1 sulfite exporter TauE/SafE family protein [Sulfolobus sp. E3]	10	262	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P95908|2.A.1.1.15	28.632	1.72e-36	134	97	TRM88533.1 MFS transporter [Sulfolobus sp. E3]	4	451	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P95908|2.A.1.1.15	28.632	1.72e-36	134	97	TRM88533.1 MFS transporter [Sulfolobus sp. E3]	4	451	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P95908|2.A.1.1.15	28.632	1.72e-36	134	97	TRM88533.1 MFS transporter [Sulfolobus sp. E3]	4	451	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P95908|2.A.1.1.15	28.632	1.72e-36	134	97	TRM88533.1 MFS transporter [Sulfolobus sp. E3]	4	451	transporter
