# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O27564|1.A.1.13.2	1.A.1.13.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|O27564|1.A.1.13.2	25.749	3.40e-19	82.8	93	TRM81345.1 potassium transporter TrkA [Sulfolobus sp. D5]	32	336	transporter
gnl|TC-DB|P73132|1.A.1.13.7	1.A.1.13.7	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P73132|1.A.1.13.7	21.406	5.53e-10	55.5	84	TRM81345.1 potassium transporter TrkA [Sulfolobus sp. D5]	46	335	transporter
gnl|TC-DB|Q57604|1.A.1.13.8	1.A.1.13.8	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q57604|1.A.1.13.8	23.284	7.91e-15	70.1	98	TRM81345.1 potassium transporter TrkA [Sulfolobus sp. D5]	26	336	transporter
gnl|TC-DB|RZD32576|1.A.115.1.2	1.A.115.1.2	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|RZD32576|1.A.115.1.2	29.528	1.36e-26	99.8	94	TRM80696.1 SDR family NAD(P)-dependent oxidoreductase [Sulfolobus sp. D5]	1	237	transporter
gnl|TC-DB|P54710|1.A.27.2.1	1.A.27.2.1	POTASSIUM	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P54710|1.A.27.2.1	27.778	5.5	20.8	77	TRM80769.1 indole-3-glycerol phosphate synthase TrpC [Sulfolobus sp. D5]	56	99	transporter
gnl|TC-DB|P54710|1.A.27.2.1	1.A.27.2.1	SODIUM	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P54710|1.A.27.2.1	27.778	5.5	20.8	77	TRM80769.1 indole-3-glycerol phosphate synthase TrpC [Sulfolobus sp. D5]	56	99	transporter
gnl|TC-DB|XP_014115346.1|1.A.27.2.2	1.A.27.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|XP_014115346.1|1.A.27.2.2	29.730	0.77	23.5	79	TRM81458.1 divalent metal cation transporter [Sulfolobus sp. D5]	67	136	transporter
gnl|TC-DB|XP_014115346.1|1.A.27.2.2	1.A.27.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|XP_014115346.1|1.A.27.2.2	29.730	0.77	23.5	79	TRM81458.1 divalent metal cation transporter [Sulfolobus sp. D5]	67	136	transporter
gnl|TC-DB|P0ABV8|1.A.30.2.2	1.A.30.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABV8|1.A.30.2.2	19.847	5.8	22.3	85	TRM82566.1 NAD-dependent dehydratase [Sulfolobus sp. D5]	88	218	transporter
gnl|TC-DB|P26678|1.A.50.1.1	1.A.50.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P26678|1.A.50.1.1	25.000	6.2	19.6	85	TRM81273.1 CBS domain-containing protein [Sulfolobus sp. D5]	67	110	transporter
gnl|TC-DB|P0AER0|1.A.8.1.1	1.A.8.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P0AER0|1.A.8.1.1	31.944	3.42e-16	72.8	89	TRM81381.1 aquaporin [Sulfolobus sp. D5]	12	284	transporter
gnl|TC-DB|D7VF10|1.A.8.13.3	1.A.8.13.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VF10|1.A.8.13.3	27.273	4.47e-14	65.5	84	TRM81381.1 aquaporin [Sulfolobus sp. D5]	10	239	transporter
gnl|TC-DB|P18156|1.A.8.2.1	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P18156|1.A.8.2.1	26.182	7.90e-13	62.8	86	TRM81381.1 aquaporin [Sulfolobus sp. D5]	13	285	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	27.941	7.01e-10	53.5	96	TRM81381.1 aquaporin [Sulfolobus sp. D5]	10	275	transporter
gnl|TC-DB|B6ZHB9|1.A.8.8.18	1.A.8.8.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|B6ZHB9|1.A.8.8.18	25.926	1.35e-12	62.0	80	TRM81381.1 aquaporin [Sulfolobus sp. D5]	13	282	transporter
gnl|TC-DB|729057658|1.A.8.8.17	1.A.8.8.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|729057658|1.A.8.8.17	23.154	5.70e-06	42.4	83	TRM81381.1 aquaporin [Sulfolobus sp. D5]	2	281	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	31.449	9.56e-21	86.7	76	TRM81381.1 aquaporin [Sulfolobus sp. D5]	9	283	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	24.286	1.47e-12	62.4	83	TRM81381.1 aquaporin [Sulfolobus sp. D5]	6	276	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	31.449	9.56e-21	86.7	76	TRM81381.1 aquaporin [Sulfolobus sp. D5]	9	283	transporter
