WP_009990344.1	WP_011279119.1	63.2	424	147	5	4	418	1	424	4.88e-189	528
WP_009991916.1	WP_011278760.1	46.3	41	22	0	2	42	3	43	3.81e-07	40.4
WP_009992510.1	WP_011278599.1	61.4	88	32	1	1	86	1	88	9.13e-32	103
WP_009992822.1	WP_338057621.1	25.4	138	99	2	138	275	69	202	5.04e-04	38.5
WP_009992822.1	WP_338107999.1	25.4	138	99	2	138	275	53	186	4.84e-04	38.5
WP_009992824.1	WP_011277437.1	34.1	185	114	5	170	351	10	189	4.80e-30	111
WP_010923534.1	WP_306308646.1	59.7	67	27	0	1	67	1	67	1.79e-27	91.3
WP_010923534.1	WP_011278524.1	59.1	66	27	0	2	67	1	66	2.04e-26	88.6
WP_010978102.1	WP_011277369.1	91.3	104	9	0	1	104	1	104	4.53e-76	216
WP_010978131.1	WP_011277631.1	83.9	56	9	0	1	56	1	56	4.01e-35	109
WP_010978135.1	WP_011277627.1	64.8	142	50	0	1	142	1	142	1.02e-65	193
WP_010978150.1	WP_011277646.1	77.6	67	15	0	1	67	4	70	2.16e-42	129
WP_010978218.1	WP_011277566.1	88.2	102	12	0	1	102	1	102	1.60e-66	192
WP_010978223.1	WP_011277571.1	78.9	142	30	0	1	142	1	142	1.10e-81	234
WP_010978266.1	WP_011277611.1	85.5	83	12	0	1	83	1	83	6.83e-48	144
WP_010978266.1	WP_147127841.1	84.3	83	13	0	1	83	1	83	5.62e-47	141
WP_010978313.1	WP_011277734.1	86.0	100	13	1	1	100	1	99	1.63e-58	172
WP_010978314.1	WP_011277733.1	83.3	48	8	0	1	48	1	48	1.05e-29	95.5
WP_010978325.1	WP_011277721.1	80.6	67	12	1	1	66	1	67	1.25e-38	119
WP_010978343.1	WP_011277703.1	79.8	183	37	0	1	183	1	183	1.96e-108	305
WP_010978465.1	WP_015385528.1	82.0	150	27	0	1	150	1	150	1.94e-88	251
WP_010978480.1	WP_011277839.1	75.0	116	29	0	4	119	3	118	2.91e-62	185
WP_010978481.1	WP_011277838.1	67.4	95	29	1	1	93	1	95	1.30e-41	129
WP_010978514.1	WP_011277808.1	80.0	75	15	0	1	75	1	75	4.57e-38	118
WP_010978640.1	WP_015385514.1	83.2	101	17	0	1	101	1	101	3.13e-59	174
