# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|A7K9J5|1.A.1.12.2	1.A.1.12.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|A7K9J5|1.A.1.12.2	24.286	3.4	21.9	83	MFP3261013.1 MAG: NAD(P)/FAD-dependent oxidoreductase [Sulfolobus sp.]	183	252	transporter
gnl|TC-DB|M1I9Q3|1.A.1.12.4	1.A.1.12.4	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|M1I9Q3|1.A.1.12.4	28.889	1.1	23.5	86	MFP3259732.1 MAG: glutamine--fructose-6-phosphate transaminase (isomerizing) [Sulfolobus sp.]	494	582	transporter
gnl|TC-DB|RZD32576|1.A.115.1.2	1.A.115.1.2	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|RZD32576|1.A.115.1.2	25.114	4.24e-10	53.9	82	MFP3260986.1 MAG: SDR family NAD(P)-dependent oxidoreductase [Sulfolobus sp.]	1	206	transporter
gnl|TC-DB|P06550|1.A.1.29.1	1.A.1.29.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P06550|1.A.1.29.1	27.027	9.8	21.6	78	MFP3260963.1 MAG: APC family permease, partial [Sulfolobus sp.]	142	237	transporter
gnl|TC-DB|Q5QRI8|1.A.53.1.1	1.A.53.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q5QRI8|1.A.53.1.1	30.769	0.069	25.8	83	MFP3260752.1 MAG: MMPL family transporter, partial [Sulfolobus sp.]	83	131	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	29.310	0.40	23.5	93	MFP3259519.1 MAG: cysteine--tRNA ligase [Sulfolobus sp.]	379	436	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	53.846	7.5	16.9	87	MFP3259348.1 MAG: HD domain-containing protein [Sulfolobus sp.]	231	243	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	53.846	7.5	16.9	87	MFP3259348.1 MAG: HD domain-containing protein [Sulfolobus sp.]	231	243	transporter
gnl|TC-DB|Q8TDX7|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8TDX7|1.I.1.1.3	23.442	4.01e-11	58.9	92	MFP3259872.1 MAG: serine/threonine-protein kinase [Sulfolobus sp.]	314	635	transporter
gnl|TC-DB|G7HJF6|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF6|2.A.108.2.9	22.430	2.2	23.1	88	MFP3259695.1 MAG: ribose-phosphate diphosphokinase [Sulfolobus sp.]	39	136	transporter
gnl|TC-DB|G7HJF6|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF6|2.A.108.2.9	22.430	2.2	23.1	88	MFP3259695.1 MAG: ribose-phosphate diphosphokinase [Sulfolobus sp.]	39	136	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q97xw7|2.A.1.1.118	47.586	1.17e-124	365	98	MFP3259660.1 MAG: MFS transporter [Sulfolobus sp.]	3	431	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	23.556	2.47e-18	83.2	78	MFP3259878.1 MAG: MFS transporter [Sulfolobus sp.]	8	432	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	24.722	5.17e-15	73.2	75	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	58	485	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.873	1.43e-30	117	95	MFP3259955.1 MAG: OFA family MFS transporter [Sulfolobus sp.]	1	374	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.873	1.43e-30	117	95	MFP3259955.1 MAG: OFA family MFS transporter [Sulfolobus sp.]	1	374	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.873	1.43e-30	117	95	MFP3259955.1 MAG: OFA family MFS transporter [Sulfolobus sp.]	1	374	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	25.874	1.24e-14	71.6	76	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	77	486	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.822	1.83e-20	89.4	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	78	483	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.822	1.83e-20	89.4	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	78	483	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.822	1.83e-20	89.4	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	78	483	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	24.648	4.28e-11	60.5	75	MFP3259878.1 MAG: MFS transporter [Sulfolobus sp.]	45	427	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	23.023	6.22e-11	59.7	78	MFP3259878.1 MAG: MFS transporter [Sulfolobus sp.]	45	432	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|AGG19156.1|2.A.1.1.122	24.824	3.49e-22	94.7	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	88	483	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|AGG19156.1|2.A.1.1.122	24.824	3.49e-22	94.7	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	88	483	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AGG19156.1|2.A.1.1.122	24.824	3.49e-22	94.7	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	88	483	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AGG19156.1|2.A.1.1.122	24.824	3.49e-22	94.7	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	88	483	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|AGG19156.1|2.A.1.1.122	24.824	3.49e-22	94.7	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	88	483	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|AGG19156.1|2.A.1.1.122	24.824	3.49e-22	94.7	83	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	88	483	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.166	1.19e-20	89.7	90	MFP3260965.1 MAG: MFS transporter [Sulfolobus sp.]	77	493	transporter
