# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q84568|1.A.1.12.1	1.A.1.12.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q84568|1.A.1.12.1	23.077	3.0	21.9	81	MBP1357172.1 MAG: alpha/beta hydrolase [Sulfolobus sp.]	21	86	transporter
gnl|TC-DB|P03493|1.A.58.1.1	1.A.58.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P03493|1.A.58.1.1	22.222	3.1	21.9	83	MBP1357686.1 MAG: hypothetical protein JZD40_04270 [Sulfolobus sp.]	65	127	transporter
gnl|TC-DB|Q19QW7|1.A.65.1.2	1.A.65.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q19QW7|1.A.65.1.2	26.984	5.0	20.8	83	MBP1357971.1 MAG: MaoC family dehydratase [Sulfolobus sp.]	61	122	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	31.111	3.2	20.4	77	MBP1357750.1 MAG: xanthine dehydrogenase family protein molybdopterin-binding subunit [Sulfolobus sp.]	235	279	transporter
gnl|TC-DB|P71460|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71460|1.C.30.1.1	27.660	3.5	20.4	82	MBP1358199.1 MAG: MFS transporter [Sulfolobus sp.]	297	343	transporter
gnl|TC-DB|KKP64473.1|2.A.104.3.2	2.A.104.3.2	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|KKP64473.1|2.A.104.3.2	25.210	0.016	29.6	79	MBP1358155.1 MAG: stage II sporulation protein M [Sulfolobus sp.]	84	173	transporter
gnl|TC-DB|P53311|2.A.105.1.1	2.A.105.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P53311|2.A.105.1.1	27.481	0.033	28.9	82	MBP1357228.1 MAG: type III-B CRISPR-associated protein Cas10/Cmr2, partial [Sulfolobus sp.]	275	390	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q97xw7|2.A.1.1.118	52.874	1.36e-151	433	99	MBP1358062.1 MAG: MFS transporter [Sulfolobus sp.]	1	428	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q97xw7|2.A.1.1.118	52.874	1.36e-151	433	99	MBP1358062.1 MAG: MFS transporter [Sulfolobus sp.]	1	428	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q97xw7|2.A.1.1.118	52.874	1.36e-151	433	99	MBP1358062.1 MAG: MFS transporter [Sulfolobus sp.]	1	428	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q97xw7|2.A.1.1.118	52.874	1.36e-151	433	99	MBP1358062.1 MAG: MFS transporter [Sulfolobus sp.]	1	428	transporter
