# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|M1I9Q3|1.A.1.12.4	1.A.1.12.4	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|M1I9Q3|1.A.1.12.4	28.889	0.83	23.9	86	MFP3065299.1 MAG: glutamine--fructose-6-phosphate transaminase (isomerizing) [Sulfolobus sp.]	494	582	transporter
gnl|TC-DB|Q58752|1.A.1.13.10	1.A.1.13.10	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q58752|1.A.1.13.10	21.131	2.42e-07	47.4	97	MFP3064666.1 MAG: NAD-binding protein [Sulfolobus sp.]	31	336	transporter
gnl|TC-DB|Q57604|1.A.1.13.8	1.A.1.13.8	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q57604|1.A.1.13.8	24.776	1.45e-11	60.1	98	MFP3064666.1 MAG: NAD-binding protein [Sulfolobus sp.]	26	338	transporter
gnl|TC-DB|RZD32576|1.A.115.1.2	1.A.115.1.2	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|RZD32576|1.A.115.1.2	25.114	5.04e-10	53.9	82	MFP3064440.1 MAG: SDR family NAD(P)-dependent oxidoreductase [Sulfolobus sp.]	1	206	transporter
gnl|TC-DB|P54710|1.A.27.2.1	1.A.27.2.1	POTASSIUM	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P54710|1.A.27.2.1	23.729	5.2	20.4	80	MFP3064813.1 MAG: 50S ribosomal protein L13e [Sulfolobus sp.]	4	62	transporter
gnl|TC-DB|P54710|1.A.27.2.1	1.A.27.2.1	SODIUM	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P54710|1.A.27.2.1	23.729	5.2	20.4	80	MFP3064813.1 MAG: 50S ribosomal protein L13e [Sulfolobus sp.]	4	62	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	48.768	1.64e-52	163	98	MFP3064895.1 MAG: trimeric intracellular cation channel family protein [Sulfolobus sp.]	1	201	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	48.768	1.64e-52	163	98	MFP3064895.1 MAG: trimeric intracellular cation channel family protein [Sulfolobus sp.]	1	201	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	28.814	0.28	23.9	95	MFP3064686.1 MAG: cysteine--tRNA ligase [Sulfolobus sp.]	379	437	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	26.087	5.9	20.0	78	MFP3064733.1 MAG: ribose-5-phosphate isomerase A [Sulfolobus sp.]	78	123	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	53.846	7.1	16.9	87	MFP3064040.1 MAG: HD domain-containing protein [Sulfolobus sp.]	231	243	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	53.846	7.1	16.9	87	MFP3064040.1 MAG: HD domain-containing protein [Sulfolobus sp.]	231	243	transporter
gnl|TC-DB|Q8TDX7|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8TDX7|1.I.1.1.3	23.053	2.42e-13	65.5	88	MFP3064126.1 MAG: serine/threonine-protein kinase [Sulfolobus sp.]	259	564	transporter
gnl|TC-DB|G7HJF6|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF6|2.A.108.2.9	22.430	2.7	22.7	88	MFP3064719.1 MAG: ribose-phosphate diphosphokinase [Sulfolobus sp.]	39	136	transporter
gnl|TC-DB|G7HJF6|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF6|2.A.108.2.9	22.430	2.7	22.7	88	MFP3064719.1 MAG: ribose-phosphate diphosphokinase [Sulfolobus sp.]	39	136	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q97xw7|2.A.1.1.118	48.380	6.95e-126	368	98	MFP3065235.1 MAG: MFS transporter [Sulfolobus sp.]	6	431	transporter
