TRM95868.1	WP_011277729.1	50.4	129	62	1	1	129	1	127	3.91e-37	120
TRM95885.1	WP_011277958.1	75.3	170	42	0	1	170	36	205	1.43e-92	266
TRM95892.1	WP_011279044.1	44.5	164	91	0	1	164	1	164	1.55e-41	134
TRM95898.1	WP_011278551.1	73.4	109	29	0	5	113	378	486	1.50e-56	179
TRM95912.1	WP_011278240.1	66.0	103	35	0	1	103	1	103	1.66e-41	135
TRM95913.1	WP_011278239.1	50.0	54	27	0	7	60	7	60	1.29e-13	58.9
TRM95919.1	WP_011278969.1	35.1	94	61	0	10	103	18	111	2.18e-09	50.4
TRM95919.1	WP_015385787.1	34.0	94	62	0	10	103	18	111	7.56e-09	48.9
TRM95988.1	WP_011277596.1	84.6	175	27	0	2	176	27	201	4.06e-102	293
TRM95992.1	WP_011277345.1	40.4	89	52	1	1	88	17	105	4.30e-17	67.0
TRM95999.1	WP_011279143.1	65.9	176	60	0	2	177	170	345	5.83e-81	243
TRM96008.1	WP_011277242.1	56.9	181	76	2	1	180	23	202	1.93e-65	199
TRM96020.1	WP_011277741.1	54.8	42	19	0	128	169	4	45	2.52e-14	61.2
TRM96020.1	WP_011277880.1	32.9	158	78	8	2	132	96	252	1.09e-12	61.2
TRM96025.1	WP_011278238.1	56.6	182	75	2	1	179	157	337	8.76e-65	200
TRM96031.1	WP_011277744.1	63.5	181	65	1	2	181	64	244	1.58e-80	247
TRM96037.1	WP_011278974.1	94.0	166	10	0	1	166	171	336	1.23e-106	305
TRM96037.1	WP_088899929.1	94.0	166	10	0	1	166	177	342	1.49e-106	305
TRM96037.1	WP_147127876.1	94.0	166	10	0	1	166	171	336	1.23e-106	305
TRM96043.1	WP_015385389.1	39.6	187	106	3	2	183	31	215	1.40e-38	132
TRM96049.1	WP_011277654.1	45.7	184	96	3	1	182	131	312	3.39e-48	159
TRM96050.1	WP_015385551.1	72.8	184	50	0	1	184	55	238	3.11e-95	277
TRM96057.1	WP_011277575.1	71.9	185	52	0	1	185	490	674	1.51e-90	283
TRM96057.1	WP_058692931.1	71.9	185	52	0	1	185	490	674	1.51e-90	283
TRM96065.1	WP_011277938.1	65.6	192	64	1	1	192	11	200	2.56e-95	278
TRM96065.1	WP_061997541.1	65.1	192	65	1	1	192	11	200	5.91e-94	275
TRM96079.1	WP_048054411.1	77.5	160	36	0	1	160	1	160	1.71e-87	250
TRM96093.1	WP_011277674.1	67.6	136	44	0	26	161	45	180	1.08e-57	177
TRM96093.1	WP_048054427.1	67.6	136	44	0	26	161	39	174	9.04e-58	177
TRM96101.1	WP_011277675.1	60.0	145	58	0	1	145	1	145	2.53e-57	173
TRM96109.1	WP_011277958.1	88.6	35	4	0	1	35	1	35	4.94e-15	62.0
TRM96110.1	WP_011279012.1	58.0	162	67	1	1	161	188	349	6.04e-66	202
TRM96119.1	WP_015385569.1	44.9	205	110	3	1	204	35	237	6.10e-49	157
TRM96119.1	WP_011278020.1	44.9	205	110	3	1	204	38	240	6.61e-49	157
TRM96119.1	WP_338108201.1	44.9	205	110	3	1	204	30	232	5.32e-49	157
TRM96119.1	WP_230955540.1	44.9	205	110	3	1	204	35	237	6.10e-49	157
TRM96119.1	WP_155641539.1	44.9	205	110	3	1	204	94	296	2.79e-48	157
TRM96119.1	WP_230951553.1	44.9	205	110	3	1	204	45	247	7.98e-49	157
TRM96119.1	WP_269113090.1	44.9	205	110	3	1	204	25	227	4.64e-49	157
TRM96119.1	WP_230955496.1	44.7	208	109	4	1	204	38	243	1.60e-47	154
TRM96119.1	WP_230955820.1	44.6	202	109	3	4	204	8	207	1.69e-47	153
TRM96119.1	WP_230952910.1	44.7	206	110	4	1	204	38	241	4.27e-47	153
TRM96119.1	WP_230952044.1	44.4	207	110	4	1	204	38	242	6.19e-47	152
TRM96119.1	WP_011278029.1	42.3	208	115	2	1	204	35	241	4.65e-46	150
TRM96119.1	WP_208874089.1	42.3	208	115	2	1	204	19	225	3.04e-46	150
TRM96119.1	WP_062406514.1	42.3	208	115	2	1	204	34	240	4.53e-46	150
TRM96119.1	WP_061961080.1	42.3	208	115	2	1	204	40	246	5.30e-46	150
TRM96119.1	WP_062087689.1	42.2	211	114	3	1	204	35	244	1.12e-44	147
TRM96119.1	WP_062500475.1	42.0	205	114	2	4	204	41	244	3.14e-44	145
TRM96119.1	WP_062427980.1	42.1	209	115	3	1	204	35	242	2.98e-44	145
TRM96119.1	WP_062423202.1	41.9	210	115	3	1	204	35	243	4.31e-44	145
TRM96119.1	WP_230952894.1	42.1	202	112	2	7	204	5	205	3.13e-44	144
TRM96121.1	WP_015385795.1	73.8	61	16	0	1	61	195	255	2.11e-26	93.6
TRM96122.1	WP_011279073.1	68.8	141	44	0	4	144	3	143	5.81e-68	203
TRM96139.1	WP_011278413.1	60.0	45	18	0	8	52	156	200	9.44e-15	62.4
TRM96139.1	WP_062406546.1	60.0	45	18	0	8	52	161	205	1.00e-14	62.4
TRM96151.1	WP_011278352.1	38.9	211	119	6	3	207	5	211	1.43e-39	133
TRM96151.1	WP_011278139.1	33.8	219	132	5	3	214	4	216	1.37e-35	122
TRM96157.1	WP_011278858.1	60.6	198	73	2	1	193	1	198	1.34e-75	234
TRM96157.1	WP_088899924.1	60.6	198	73	2	1	193	1	198	1.34e-75	234
TRM96166.1	WP_015385765.1	67.0	109	35	1	1	108	455	563	7.47e-48	157
TRM96166.1	WP_062512038.1	67.0	109	35	1	1	108	456	564	7.56e-48	157
TRM96167.1	WP_015385764.1	54.0	63	29	0	1	63	1	63	1.26e-17	66.2
TRM96167.1	WP_011278881.1	55.9	59	26	0	5	63	2	60	2.75e-16	62.8
TRM96170.1	WP_011278414.1	50.0	92	44	1	1	90	125	216	1.96e-26	94.0
TRM96171.1	WP_011278415.1	42.0	131	74	2	1	130	204	333	6.53e-26	96.7
TRM96189.1	WP_011276987.1	69.2	169	50	2	1	168	1	168	2.99e-73	226
TRM96189.1	WP_062164321.1	69.2	169	50	2	1	168	1	168	7.61e-73	226
TRM96196.1	WP_011278228.1	51.9	106	51	0	7	112	513	618	7.09e-32	114
TRM96206.1	WP_015385601.1	55.6	223	93	3	8	225	81	302	9.32e-81	248
TRM96206.1	WP_238375753.1	57.7	201	83	2	26	225	4	203	1.65e-74	229
TRM96232.1	WP_011278846.1	49.2	191	90	3	27	214	1	187	1.43e-59	184
TRM96240.1	WP_011277653.1	85.7	140	20	0	1	140	197	336	1.48e-85	250
TRM96241.1	WP_011277654.1	70.2	84	25	0	12	95	2	85	3.24e-40	134
TRM96249.1	WP_015385498.1	61.0	195	76	0	17	211	175	369	1.77e-86	257
TRM96257.1	WP_011278466.1	54.3	230	101	2	1	230	117	342	6.25e-87	259
TRM96268.1	WP_011277224.1	87.4	159	20	0	1	159	502	660	3.09e-94	283
TRM96275.1	WP_011278391.1	55.7	140	61	1	2	141	1	139	1.65e-53	165
TRM96276.1	WP_011278390.1	71.4	91	26	0	1	91	195	285	1.74e-38	126
TRM96278.1	WP_370685266.1	43.8	235	127	3	4	235	640	872	3.77e-67	219
TRM96278.1	WP_176586691.1	43.8	235	127	3	4	235	651	883	4.08e-67	219
TRM96278.1	WP_196489132.1	43.8	235	127	3	4	235	651	883	4.08e-67	219
TRM96290.1	WP_015385758.1	57.1	240	96	3	1	233	43	282	1.68e-92	274
TRM96303.1	WP_011278417.1	45.1	122	56	5	10	125	13	129	9.75e-23	84.0
TRM96309.1	WP_015385512.1	42.4	139	68	5	1	128	28	165	5.32e-30	103
TRM96309.1	WP_062088648.1	42.4	139	68	5	1	128	28	165	7.52e-30	103
TRM96310.1	WP_011277741.1	69.2	52	16	0	2	53	3	54	1.81e-26	87.8
TRM96317.1	WP_015385648.1	49.7	169	84	1	2	170	54	221	1.42e-53	167
TRM96318.1	WP_011278466.1	69.2	65	19	1	1	65	1	64	9.64e-27	96.3
TRM96327.1	WP_048054404.1	58.8	240	89	3	1	240	69	298	1.02e-91	269
TRM96337.1	WP_011277750.1	65.8	225	66	1	3	227	2	215	3.91e-102	301
TRM96337.1	WP_048202287.1	65.8	225	66	1	3	227	2	215	3.91e-102	301
TRM96346.1	WP_011279045.1	38.4	86	50	1	1	86	147	229	3.22e-12	57.8
TRM96348.1	WP_011278155.1	83.2	238	40	0	1	238	23	260	3.43e-145	411
TRM96356.1	WP_011278248.1	81.8	132	24	0	6	137	4	135	4.33e-73	214
TRM96357.1	WP_011278247.1	29.6	81	57	0	1	81	1	81	4.85e-06	38.1
TRM96367.1	WP_011278089.1	61.2	85	33	0	1	85	55	139	6.57e-33	108
TRM96377.1	WP_011278555.1	59.7	134	51	3	63	193	53	186	1.26e-50	160
TRM96377.1	WP_088899932.1	53.6	138	60	3	61	196	102	237	2.77e-46	150
TRM96379.1	WP_011278429.1	69.5	151	43	1	1	151	1	148	1.94e-69	203
TRM96380.1	WP_015385643.1	64.0	25	9	0	12	36	297	321	8.37e-06	36.6
TRM96402.1	WP_011277520.1	62.9	97	36	0	1	97	1	97	1.61e-43	134
TRM96403.1	WP_011277519.1	50.0	32	16	0	3	34	4	35	2.48e-08	42.4
TRM96412.1	WP_011277970.1	75.3	85	21	0	1	85	1	85	4.47e-44	141
TRM96412.1	WP_062094606.1	75.3	85	21	0	1	85	1	85	4.47e-44	141
TRM96422.1	WP_011279138.1	35.0	80	51	1	5	83	615	694	4.75e-07	44.3
TRM96422.1	WP_230952851.1	35.0	80	51	1	5	83	8	87	4.58e-07	44.3
TRM96422.1	WP_230951515.1	35.0	80	51	1	5	83	17	96	4.59e-07	44.3
TRM96422.1	WP_230952364.1	35.1	74	47	1	11	83	11	84	8.49e-07	43.5
TRM96425.1	WP_011279029.1	68.8	48	15	0	5	52	209	256	2.38e-19	74.7
TRM96437.1	WP_011279049.1	45.7	92	38	2	109	188	123	214	1.28e-14	67.4
