WP_009988754.1	WP_011277712.1	82.0	50	9	0	1	50	1	50	1.59e-25	85.1
WP_009988903.1	WP_011278341.1	87.3	126	16	0	1	126	1	126	5.62e-74	213
WP_009989429.1	WP_011277806.1	91.4	58	5	0	1	58	1	58	1.75e-30	98.2
WP_009989504.1	WP_011277852.1	82.0	178	32	0	1	178	1	178	4.92e-116	323
WP_009990383.1	WP_011277631.1	76.8	56	13	0	1	56	1	56	1.53e-30	98.2
WP_009990396.1	WP_011277641.1	85.7	56	8	0	1	56	1	56	9.16e-32	101
WP_009990464.1	WP_011277566.1	76.5	102	24	0	1	102	1	102	1.13e-57	170
WP_009990524.1	WP_011277611.1	71.1	83	24	0	1	83	1	83	8.64e-42	128
WP_009990524.1	WP_147127841.1	69.9	83	25	0	1	83	1	83	7.11e-41	126
WP_009990607.1	WP_011277114.1	74.3	70	18	0	3	72	6	75	7.85e-36	112
WP_009991337.1	WP_011277532.1	83.3	60	10	0	1	60	1	60	4.11e-37	115
WP_009991401.1	WP_011277027.1	85.7	49	7	0	3	51	2	50	4.36e-26	86.7
WP_009992370.1	WP_011278185.1	80.4	51	10	0	1	51	1	51	8.77e-22	75.9
WP_009992406.1	WP_011278159.1	92.8	97	6	1	1	97	1	96	1.31e-56	167
WP_010923067.1	WP_230937967.1	43.0	114	59	2	1	108	1	114	1.18e-24	87.4
WP_010923067.1	WP_011277763.1	43.0	114	59	2	1	108	6	119	1.35e-24	87.4
WP_010923074.1	WP_011277756.1	75.3	89	22	0	1	89	1	89	1.54e-40	125
WP_012710344.1	WP_011277834.1	60.6	104	41	0	1	104	1	104	1.60e-42	132
WP_012711282.1	WP_080504018.1	88.7	177	20	0	1	177	13	189	1.56e-111	313
WP_012711324.1	WP_011278266.1	77.8	72	16	0	1	72	1	72	4.15e-44	133
WP_012711383.1	WP_015385578.1	76.7	73	17	0	1	73	1	73	8.76e-36	112
WP_012711432.1	WP_011277477.1	86.5	52	7	0	1	52	1	52	2.38e-33	105
WP_012711433.1	WP_011277476.1	75.9	133	32	0	1	133	1	133	3.83e-75	216
WP_012712014.1	WP_011277010.1	89.4	132	14	0	1	132	1	132	2.00e-81	232
WP_012712036.1	WP_011277027.1	82.7	52	9	0	3	54	2	53	4.23e-27	89.4
WP_012713334.1	WP_011276993.1	84.7	59	8	1	1	59	1	58	9.63e-31	99.4
WP_012713334.1	WP_011277280.1	76.6	64	14	1	1	64	1	63	3.83e-30	97.8
WP_012713334.1	WP_155642636.1	84.5	58	8	1	1	58	1	57	1.35e-29	97.4
WP_012713554.1	WP_011277255.1	82.0	133	24	0	1	133	1	133	8.75e-81	231
WP_153421930.1	WP_011278249.1	37.6	311	177	7	7	303	18	325	1.28e-55	189
WP_153421933.1	WP_011277233.1	82.7	607	105	0	1	607	1	607	0.0	1019
WP_153421941.1	WP_011278502.1	47.8	92	48	0	1	92	1	92	1.14e-25	88.6
WP_153421941.1	WP_061992286.1	47.8	92	48	0	1	92	1	92	1.11e-25	88.6
WP_153421941.1	WP_061961102.1	47.7	88	46	0	1	88	1	88	7.50e-23	81.6
WP_153421947.1	WP_011278500.1	79.3	328	68	0	1	328	1	328	6.83e-205	561
WP_153421947.1	WP_062095527.1	79.3	328	68	0	1	328	1	328	2.78e-204	559
WP_153421948.1	WP_011277985.1	61.3	520	184	9	1	509	1	514	3.16e-227	632
WP_153421951.1	WP_015385379.1	31.8	245	138	10	46	284	45	266	4.12e-24	97.4
WP_153421953.1	WP_011279042.1	73.2	291	76	2	1	290	1	290	5.68e-156	434
WP_153421954.1	WP_015385647.1	50.0	140	68	2	2	139	5	144	1.35e-39	127
WP_153421961.1	WP_011277931.1	70.2	406	121	0	4	409	3	408	6.52e-220	605
WP_153421967.1	WP_011277208.1	58.7	242	100	0	1	242	1	242	7.21e-98	283
WP_153421968.1	WP_011277209.1	53.1	288	127	3	1	287	1	281	8.84e-105	303
WP_153421969.1	WP_011277892.1	65.2	399	138	1	1	398	1	399	2.23e-193	537
WP_153421971.1	WP_011279036.1	64.2	81	29	0	1	81	1	81	3.86e-36	114
WP_153421973.1	WP_011279038.1	68.4	177	56	0	1	177	1	177	4.65e-85	246
WP_153421974.1	WP_011279039.1	84.5	84	13	0	3	86	4	87	1.32e-38	120
WP_153421975.1	WP_011279040.1	83.5	400	63	2	1	400	1	397	9.76e-253	687
WP_153421976.1	WP_011279041.1	81.1	296	56	0	1	296	1	296	1.34e-190	522
WP_153421980.1	WP_011278077.1	47.4	171	80	5	1	166	1	166	7.68e-46	145
WP_153421981.1	WP_011278076.1	49.9	435	214	3	1	435	1	431	2.28e-158	452
WP_153421981.1	WP_062421171.1	49.9	435	214	3	1	435	1	431	3.10e-158	452
WP_153421982.1	WP_061972207.1	29.0	262	169	6	3	254	5	259	1.27e-30	112
WP_153421982.1	WP_011278982.1	28.2	262	169	6	3	254	5	257	9.06e-30	110
WP_153421982.1	WP_062513721.1	28.3	254	170	6	3	254	5	248	2.13e-28	106
WP_153421982.1	WP_061961046.1	28.2	262	158	7	3	254	5	246	7.77e-28	104
WP_153421983.1	WP_011278973.1	60.5	263	101	2	1	262	1	261	6.68e-120	340
WP_153421988.1	WP_011277996.1	59.9	384	152	2	4	385	3	386	5.96e-171	480
WP_153421999.1	WP_011278929.1	80.7	305	59	0	1	305	1	305	3.36e-190	521
WP_153422004.1	WP_011278932.1	76.0	437	104	1	6	442	8	443	1.22e-264	721
WP_153422006.1	WP_011278993.1	28.1	302	205	8	17	314	17	310	3.17e-25	100
WP_153422006.1	WP_230937991.1	27.5	331	196	13	17	313	3	323	2.51e-23	95.1
WP_153422010.1	WP_011279064.1	73.7	339	87	2	1	338	1	338	4.94e-187	516
WP_153422012.1	WP_011278095.1	69.2	234	71	1	1	234	1	233	1.09e-117	332
WP_153422013.1	WP_011278486.1	42.6	277	152	5	5	280	1	271	8.68e-67	206
WP_153422014.1	WP_230937916.1	58.7	549	227	0	2	550	1	549	1.64e-233	652
WP_153422014.1	WP_011278762.1	56.0	552	241	1	1	550	1	552	2.75e-224	629
WP_153422019.1	WP_011279031.1	77.1	301	69	0	1	301	1	301	5.09e-175	483
WP_153422020.1	WP_011279030.1	75.2	105	26	0	1	105	1	105	4.87e-63	184
WP_153422020.1	WP_062423195.1	58.5	135	26	1	1	105	1	135	1.58e-56	168
WP_153422021.1	WP_011278537.1	51.1	88	43	0	1	88	1	88	1.91e-32	105
WP_153422027.1	WP_011278517.1	55.8	52	21	1	1	52	1	50	1.17e-19	70.9
WP_153422028.1	WP_011278518.1	69.4	108	33	0	1	108	1	108	4.27e-51	155
WP_153422030.1	WP_048054429.1	45.6	79	38	3	1	79	1	74	1.10e-19	72.4
WP_153422039.1	WP_011278609.1	65.4	127	44	0	1	127	1	127	2.16e-59	176
WP_153422043.1	WP_011278573.1	39.0	323	179	6	3	317	1	313	1.66e-70	219
WP_153422044.1	WP_011278572.1	35.4	316	197	6	2	312	10	323	5.58e-67	210
WP_153422047.1	WP_011278570.1	29.6	335	220	5	4	329	23	350	3.53e-29	112
WP_153422047.1	WP_011277896.1	27.0	355	223	9	3	329	4	350	7.94e-26	102
WP_153422052.1	WP_011279044.1	66.5	182	61	0	7	188	6	187	1.34e-85	247
WP_153422056.1	WP_015385764.1	58.7	63	26	0	1	63	1	63	5.34e-19	69.7
WP_153422056.1	WP_011278881.1	59.3	59	24	0	5	63	2	60	2.02e-18	68.2
WP_153422057.1	WP_011277884.1	52.3	193	90	2	1	192	1	192	9.41e-62	189
WP_153422058.1	WP_015385512.1	43.9	164	79	6	3	155	4	165	9.27e-38	124
WP_153422058.1	WP_062088648.1	43.9	164	79	6	3	155	4	165	1.31e-37	124
WP_153422059.1	WP_011277741.1	73.6	53	14	0	1	53	1	53	3.52e-29	94.7
WP_153422060.1	WP_011277740.1	48.6	749	353	14	15	748	9	740	2.02e-228	654
WP_153422060.1	WP_062510588.1	48.5	749	354	14	15	748	9	740	3.25e-227	650
WP_153422061.1	WP_011278429.1	38.6	132	80	1	6	136	10	141	1.38e-31	107
WP_153422062.1	WP_015385676.1	73.4	308	79	1	1	308	1	305	1.11e-153	429
WP_153422062.1	WP_062488540.1	73.1	308	83	0	1	308	1	308	1.57e-153	429
WP_153422062.1	WP_058692896.1	73.1	308	80	1	1	308	1	305	1.82e-152	426
WP_153422064.1	WP_230952852.1	70.5	61	18	0	130	190	1	61	3.99e-29	100
WP_153422065.1	WP_011279061.1	75.6	397	95	1	1	395	1	397	2.15e-234	641
